apple_slice,manual_label,bitterpit,holes,rot,calix,stem,bruises,core,browning,normal,background,unannotated
32108_318,False,59,0,0,0,0,0,0,52,429670,515003,0
32108_319,False,3,0,0,0,0,29,0,1330,429212,514210,0
32108_320,False,88,0,0,0,0,0,0,106,431744,512846,0
32108_321,False,98,0,0,0,0,0,0,14,432661,512011,0
32108_322,False,78,0,0,0,0,0,0,205,432999,511502,0
32108_323,False,102,0,0,0,0,74,0,57,434574,509977,0
32108_324,False,0,0,0,0,0,153,0,119,435230,509282,0
32108_325,False,0,0,0,0,0,45,0,383,436203,508153,0
32108_326,False,21,0,0,0,0,0,0,376,436454,507933,0
32108_327,False,0,0,0,0,0,0,0,108,437463,507213,0
32108_328,False,0,0,0,0,0,0,0,1947,436452,506385,0
32108_329,False,36,0,0,0,0,0,0,3885,435771,505092,0
32108_330,False,109,0,0,0,0,0,0,602,439596,504477,0
32108_331,False,55,0,0,0,0,0,0,553,440892,503284,0
32108_332,False,10,0,0,0,0,0,0,212,442258,502304,0
32108_333,False,0,0,0,0,0,0,0,315,442718,501751,0
32108_334,False,0,0,0,0,0,0,0,3002,440614,501168,0
32108_335,False,0,0,0,0,0,5,0,4553,439487,500739,0
32108_336,False,80,0,0,0,0,0,0,2002,442826,499876,0
32108_337,False,0,0,0,0,0,0,0,1427,444287,499070,0
32108_338,False,0,0,0,0,0,0,0,971,446061,497752,0
32108_339,False,0,0,0,0,0,0,0,2445,445387,496952,0
32108_340,False,0,0,0,0,0,0,0,6607,442158,496019,0
32108_341,False,0,0,0,0,0,0,0,10730,438713,495341,0
32108_342,False,0,0,0,0,0,0,208,8598,441241,494737,0
32108_343,False,87,0,0,0,0,0,259,8414,441724,494300,0
32108_344,False,39,0,0,0,0,0,285,9360,441616,493484,0
32108_345,False,7,0,0,0,0,0,329,8435,443823,492190,0
32108_346,False,4,0,0,0,0,0,389,9309,443531,491551,0
32108_347,False,146,0,0,0,0,0,465,8860,443468,491845,0
32108_348,False,76,0,0,0,0,0,589,7759,445377,490983,0
32108_349,False,47,0,0,0,0,0,693,7684,446859,489501,0
32108_350,False,0,0,0,0,0,0,838,13100,441665,489181,0
32108_351,False,0,0,0,0,0,0,991,13835,441426,488532,0
32108_352,False,0,0,0,0,0,0,1224,12684,443300,487576,0
32108_353,False,0,0,0,0,0,0,1422,13846,442054,487462,0
32108_354,False,0,0,0,0,0,0,1639,13328,443527,486290,0
32108_355,False,107,0,0,0,0,44,1931,9807,447033,485862,0
32108_356,False,41,0,0,0,0,0,2090,9020,448551,485082,0
32108_357,False,119,0,0,0,0,0,2426,8128,450091,484020,0
32108_358,False,96,0,0,0,0,0,2759,8261,450425,483243,0
32108_359,False,268,0,0,0,0,0,3153,8364,450062,482937,0
32108_360,False,29,0,0,0,0,0,3601,7639,450762,482753,0
32108_361,False,39,0,0,0,0,0,3892,13785,445130,481938,0
32108_362,False,4,0,0,0,0,0,4260,17988,441309,481223,0
32108_363,False,0,0,0,0,0,0,4700,19970,439925,480189,0
32108_364,False,0,0,0,0,0,0,5089,11182,448702,479811,0
32108_365,False,0,0,0,0,0,0,5469,9568,450804,478943,0
32108_366,False,0,0,0,0,0,2,5869,14230,446608,478075,0
32108_367,False,0,0,0,0,0,47,6352,22800,438196,477389,0
32108_368,False,61,0,0,0,0,0,6663,28878,432344,476838,0
32108_369,False,221,0,0,0,0,0,6987,22048,439106,476422,0
32108_370,False,177,0,0,0,0,0,7431,20830,440519,475827,0
32108_371,False,218,0,0,0,0,0,7887,20441,442120,474118,0
32108_372,False,283,0,0,0,0,0,8210,22345,439959,473987,0
32108_373,False,320,0,0,0,0,0,8751,26565,435992,473156,0
32108_374,False,312,0,0,0,0,0,9330,19956,442371,472815,0
32108_375,False,192,0,0,0,0,0,9786,25984,436267,472555,0
32108_376,False,0,0,0,0,0,0,10244,25765,437116,471659,0
32108_377,False,15,0,0,0,0,0,10902,28526,433776,471565,0
32108_378,False,0,0,0,0,0,0,11478,35461,426848,470997,0
32108_379,False,0,0,0,0,0,0,11817,32293,430533,470141,0
32108_380,False,0,0,0,0,0,0,12335,32473,430215,469761,0
32108_381,False,49,0,0,0,0,0,12730,35221,427711,469073,0
32108_382,False,14,0,0,0,0,0,13123,36728,426530,468389,0
32108_383,False,11,0,0,0,0,0,13586,34197,429224,467766,0
32108_384,False,23,0,0,0,0,0,14096,31239,432780,466646,0
32108_385,False,0,0,0,0,0,0,14447,36526,426870,466941,0
32108_386,False,15,0,0,0,0,0,14969,34737,428528,466535,0
32108_387,False,0,0,0,0,0,0,15293,30898,432978,465615,0
32108_388,False,0,0,0,0,0,0,15806,31471,432638,464869,0
32108_389,False,0,0,7,0,0,0,16100,38471,425754,464452,0
32108_390,False,0,0,0,0,0,0,16511,37545,427093,463635,0
32108_391,False,0,0,1,0,0,0,17006,40767,423256,463754,0
32108_392,False,0,0,0,0,0,0,17415,41766,422680,462923,0
32108_393,False,0,0,2,0,0,0,17921,40138,424688,462035,0
32108_394,False,0,0,0,0,0,0,18287,42537,421901,462059,0
32108_395,False,10,0,0,0,0,0,18682,43224,421205,461663,0
32108_396,False,20,0,0,0,0,0,19239,40490,424531,460504,0
32108_397,False,0,0,0,0,0,0,19665,44687,419884,460548,0
32108_398,False,0,0,0,0,0,0,20035,45264,419744,459741,0
32108_399,False,35,0,0,0,0,0,20624,44106,420529,459490,0
32108_400,False,57,0,0,0,0,0,21243,45557,418538,459389,0
32108_401,False,0,0,0,0,0,0,21806,46661,417564,458753,0
32108_402,False,0,0,0,0,0,0,22216,43952,420557,458059,0
32108_403,False,0,0,0,0,0,0,22661,47523,416919,457681,0
32108_404,False,25,0,0,0,0,0,23254,44709,419790,457006,0
32108_405,False,0,0,0,0,0,0,23834,44966,419363,456621,0
32108_406,False,0,0,0,0,0,0,24291,41555,422884,456054,0
32108_407,False,0,0,0,0,0,0,24791,46636,418043,455314,0
32108_408,False,53,0,0,0,0,0,25220,46923,417448,455140,0
32108_409,False,0,0,0,0,0,0,25560,49196,415320,454708,0
32108_410,False,0,0,8,0,0,0,26005,45828,418893,454050,0
32108_411,False,0,0,0,0,0,0,26254,44050,420670,453810,0
32108_412,False,0,0,0,0,0,0,26745,45830,418492,453717,0
32108_413,False,0,0,0,0,0,0,26997,42957,421651,453179,0
32108_414,False,0,0,0,0,0,0,27330,45101,419406,452947,0
32108_415,False,0,0,0,0,0,0,27671,42040,422762,452311,0
32108_416,False,0,0,0,0,0,0,28153,44129,420267,452235,0
32108_417,False,0,0,0,0,0,0,28338,40650,423817,451979,0
32108_418,False,7,0,0,0,0,0,28656,43207,422060,450854,0
32108_419,False,115,0,0,0,0,0,28876,43296,422528,449969,0
32108_420,False,28,0,0,0,0,0,29410,44911,420854,449581,0
32108_421,False,2,0,0,0,0,0,29864,50302,414726,449890,0
32108_422,False,78,0,0,0,0,3,30117,50721,414528,449337,0
32108_423,False,26,0,0,0,0,0,30309,48501,417040,448908,0
32108_424,False,48,0,0,0,0,0,30439,44429,421263,448605,0
32108_425,False,59,0,0,0,0,0,30510,46331,419496,448388,0
32108_426,False,61,0,0,0,0,0,30845,47567,418363,447948,0
32108_427,False,1,0,0,0,0,0,31113,46408,419748,447514,0
32108_428,False,0,0,0,0,0,0,31402,48084,418072,447226,0
32108_429,False,26,0,0,0,0,29,31519,47153,419514,446543,0
32108_430,False,0,0,0,0,0,0,31672,49092,418035,445985,0
32108_431,False,0,0,0,0,0,0,31828,51676,415397,445883,0
32108_432,False,47,0,0,0,0,0,31946,50738,416770,445283,0
32108_433,False,29,0,0,0,0,0,32260,50332,416605,445558,0
32108_434,False,86,0,0,0,0,0,32237,49182,417705,445574,0
32108_435,False,63,0,0,0,0,0,32349,47333,419798,445241,0
32108_436,False,161,0,0,0,0,0,32531,48104,419189,444799,0
32108_437,False,104,0,0,0,0,0,32778,47893,419629,444380,0
32108_438,False,47,0,0,0,0,131,32807,48644,419095,444060,0
32108_439,False,54,0,0,0,0,0,32953,48639,419683,443455,0
32108_440,False,85,0,0,0,0,0,32955,53403,414535,443806,0
32108_441,False,8,0,0,0,0,0,32880,49669,418892,443335,0
32108_442,False,49,0,0,0,0,0,33186,47555,421046,442948,0
32108_443,False,8,0,23,0,0,0,33268,50349,418647,442489,0
32108_444,False,12,0,0,0,0,0,33514,49982,419399,441877,0
32108_445,False,0,0,0,0,0,7,33400,49165,420298,441914,0
32108_446,False,0,0,0,0,0,0,33423,49044,420366,441951,0
32108_447,False,0,0,0,0,0,3,33032,47609,422495,441645,0
32108_448,False,0,0,0,0,0,27,33568,49324,420246,441619,0
32108_449,False,0,0,61,0,0,0,33668,47444,422731,440880,0
32108_450,False,0,0,68,0,0,0,33723,46211,423879,440903,0
32108_451,False,56,0,90,0,0,0,33662,49698,421138,440140,0
32108_452,False,10,0,80,0,0,0,33613,50451,420583,440047,0
32108_453,False,88,0,56,0,0,0,33600,49396,421859,439785,0
32108_454,False,0,0,78,0,0,0,33648,49575,421472,440011,0
32108_455,False,17,0,80,0,0,0,33584,48331,422999,439773,0
32108_456,False,0,0,84,0,0,1,33592,47417,424174,439516,0
32108_457,False,0,0,118,0,0,0,33414,46906,425044,439302,0
32108_458,False,0,0,232,0,0,0,33598,48900,422801,439253,0
32108_459,False,0,0,85,0,0,2,33721,47511,424670,438795,0
32108_460,False,0,0,0,0,0,0,33679,48811,423559,438735,0
32108_461,False,0,0,0,0,0,0,33673,48430,424033,438648,0
32108_462,False,0,0,2,0,0,0,33662,49955,423054,438111,0
32108_463,False,0,0,54,0,0,0,33527,49183,424678,437342,0
32108_464,False,0,0,141,0,0,0,33345,50081,423858,437359,0
32108_465,False,5,0,15,0,0,0,33311,50499,423824,437130,0
32108_466,False,0,0,0,0,0,88,33191,51548,422841,437116,0
32108_467,False,0,0,0,0,0,112,33040,50363,424519,436750,0
32108_468,False,0,0,0,0,0,151,32872,50520,424068,437173,0
32108_469,False,0,0,0,0,0,158,32722,51716,423612,436576,0
32108_470,False,0,0,0,0,0,166,32524,53127,422405,436562,0
32108_471,False,13,0,0,0,0,169,32231,53588,422494,436289,0
32108_472,False,82,0,0,0,0,220,32040,52864,423421,436157,0
32108_473,False,1,0,0,0,0,365,31910,50261,425690,436557,0
32108_474,False,0,0,17,0,0,370,31676,45616,431103,436002,0
32108_475,False,0,0,12,0,0,417,31492,48873,428088,435902,0
32108_476,False,28,0,0,0,0,405,31252,49601,427580,435918,0
32108_477,False,120,0,0,0,0,475,30900,46734,430909,435646,0
32108_478,False,140,0,0,0,0,469,30737,48664,428926,435848,0
32108_479,False,124,0,16,0,0,693,30559,46969,430691,435732,0
32108_480,False,186,0,0,0,0,685,30281,47949,429889,435794,0
32108_481,False,3,0,26,0,0,1216,30103,49157,428803,435476,0
32108_482,False,82,0,17,0,0,1367,29702,44028,434620,434968,0
32108_483,False,4,0,19,0,0,1472,29299,44318,434697,434975,0
32108_484,False,0,0,27,0,0,1628,28896,45633,433068,435532,0
32108_485,False,0,0,0,0,0,1690,28531,40301,439500,434762,0
32108_486,False,0,0,0,0,0,1716,28127,39659,440310,434972,0
32108_487,False,0,0,3,0,0,1601,27813,42778,437665,434924,0
32108_488,False,1,0,0,0,0,1557,27640,40262,440388,434936,0
32108_489,False,9,0,0,0,0,1556,27192,40917,440689,434421,0
32108_490,False,0,0,30,0,0,1746,26778,41119,440827,434284,0
32108_491,False,0,0,0,0,0,1825,26426,41326,440791,434416,0
32108_492,False,0,0,0,0,0,1786,25783,42569,440530,434116,0
32108_493,False,56,0,0,0,0,1786,25127,48751,435182,433882,0
32108_494,False,7,0,0,0,0,1802,24661,50620,433122,434572,0
32108_495,False,0,0,0,0,0,1802,24134,48970,435055,434823,0
32108_496,False,148,0,0,0,0,2040,23672,48405,436543,433976,0
32108_497,False,94,0,23,0,0,1938,23013,46636,439350,433730,0
32108_498,False,36,0,57,0,0,2008,22631,47121,438884,434047,0
32108_499,False,0,0,83,0,0,1848,22152,48425,437466,434810,0
32108_500,False,35,0,50,0,0,1758,21489,46359,440493,434600,0
32108_501,False,74,0,36,0,0,1509,20790,46224,441498,434653,0
32108_502,False,2,0,0,0,0,1881,20010,48777,440077,434037,0
32108_503,False,0,0,0,0,0,1809,19455,46220,443672,433628,0
32108_504,False,0,0,0,0,0,1709,18823,48433,442532,433287,0
32108_505,False,0,0,21,0,0,1793,18285,47706,443460,433519,0
32108_506,False,0,0,0,0,0,1642,17543,44321,447891,433387,0
32108_507,False,3,0,0,0,0,1421,16932,45596,447017,433815,0
32108_508,False,0,0,0,0,0,1241,16427,38254,455177,433685,0
32108_509,False,221,6,115,0,0,1230,15592,41929,451891,433800,0
32108_510,False,200,0,141,0,0,1188,15009,38956,455321,433969,0
32108_511,False,305,0,104,0,0,982,14385,39341,455207,434460,0
32108_512,False,57,0,0,0,0,980,13701,38946,456615,434485,0
32108_513,False,0,0,84,0,0,1017,13278,38235,458378,433792,0
32108_514,False,0,0,0,0,0,990,12629,42093,455079,433993,0
32108_515,False,0,0,0,0,0,1030,11975,40777,457206,433796,0
32108_516,False,0,0,0,0,0,1056,11491,38869,459662,433706,0
32108_517,False,30,0,0,0,0,1045,10893,34646,464184,433986,0
32108_518,False,49,0,14,0,0,1104,10244,30582,468743,434048,0
32108_519,False,0,0,103,0,0,1065,9678,28774,470980,434184,0
32108_520,False,323,0,0,0,0,1041,9000,31515,469108,433797,0
32108_521,False,116,0,0,0,0,1038,8225,23945,477557,433903,0
32108_522,False,67,0,4,0,0,924,8166,19801,481913,433909,0
32108_523,False,60,0,0,0,0,1083,7427,21999,480055,434160,0
32108_524,False,147,0,0,0,0,1066,6734,22611,479730,434496,0
32108_525,False,6,0,0,0,0,1113,6348,23906,478861,434550,0
32108_526,False,0,0,50,0,0,1019,5825,22663,480533,434694,0
32108_527,False,0,0,0,0,0,1020,5544,13227,490172,434821,0
32108_528,False,0,0,0,0,0,1149,5038,17201,486153,435243,0
32108_529,False,0,0,0,0,0,1326,4755,19668,483966,435069,0
32108_530,False,0,0,0,0,0,1296,4325,18277,485887,434999,0
32108_531,False,10,0,0,0,0,1569,3917,15623,489060,434605,0
32108_532,False,0,0,0,0,0,1532,3592,12814,492109,434737,0
32108_533,False,0,0,0,0,0,1439,3341,12248,492297,435459,0
32108_534,False,0,0,0,0,0,1579,2970,17563,487487,435185,0
32108_535,False,53,0,0,0,0,1701,2681,16336,488978,435035,0
32108_536,False,87,0,0,0,0,1644,2245,10049,495352,435407,0
32108_537,False,183,0,0,0,0,1611,2053,1336,504283,435318,0
32108_538,False,138,0,0,0,0,1769,1829,2080,503208,435760,0
32108_539,False,144,0,0,0,0,1791,1663,434,504689,436063,0
32108_540,False,6,0,0,0,0,1722,1610,6118,499286,436042,0
32108_541,False,36,0,0,0,0,1730,1313,4223,501174,436308,0
32108_542,False,8,0,0,0,0,1692,1216,6163,499062,436643,0
32108_543,False,0,0,0,0,0,1562,1093,6075,499719,436335,0
32108_544,False,0,0,0,0,0,1805,997,541,504228,437213,0
32108_545,False,0,0,0,0,0,1838,980,4450,500101,437415,0
32108_546,False,0,0,0,0,0,1851,977,2611,502375,436970,0
32108_547,False,0,0,0,0,0,1915,968,6976,497727,437198,0
32108_548,False,0,0,0,0,0,2023,832,1408,503301,437220,0
32108_549,False,0,0,0,0,0,1903,778,2100,502392,437611,0
32108_550,False,0,0,0,0,0,2024,647,2816,501146,438151,0
32108_551,False,0,0,0,0,0,1977,611,3626,500519,438051,0
32108_552,False,0,0,0,0,0,2279,613,165,503689,438038,0
32108_553,False,52,0,0,0,0,2347,538,16,503292,438539,0
32108_554,False,93,0,0,0,0,2091,516,2894,500731,438459,0
32108_555,False,0,0,0,0,0,2124,517,50,503334,438759,0
32108_556,False,16,0,0,0,0,2198,497,11,502357,439705,0
32108_557,False,0,0,0,0,0,1996,345,2072,501054,439317,0
32108_558,False,0,0,0,0,0,2029,250,881,501907,439717,0
32108_559,False,0,0,0,0,0,2122,216,36,502631,439779,0
32108_560,False,0,0,0,0,0,2206,191,303,501911,440173,0
32108_561,False,0,0,0,0,0,2121,0,20,501953,440690,0
32108_562,False,0,0,0,0,0,2049,0,12,501916,440807,0
32108_563,False,0,0,0,0,0,1854,0,0,501562,441368,0
32108_564,False,5,0,0,0,0,1761,0,50,501770,441198,0
32108_565,False,62,0,0,0,0,1679,0,0,500897,442146,0
32108_566,False,6,0,0,0,0,1701,0,47,500538,442492,0
32108_567,False,47,0,0,0,0,1907,0,0,500418,442412,0
32108_568,False,17,0,0,0,0,1828,0,78,500253,442608,0
32108_569,False,74,0,0,0,0,1781,0,38,500086,442805,0
32108_570,False,44,0,0,0,0,1713,0,79,499522,443426,0
32108_571,False,73,0,0,0,0,1762,0,37,499255,443657,0
32108_572,False,107,0,0,0,0,1839,19,0,498665,444154,0
32108_573,False,85,0,0,0,0,1924,0,181,498230,444364,0
32108_574,False,51,0,0,0,0,1726,0,169,498394,444444,0
32108_575,False,47,0,0,0,0,1718,0,22,497874,445123,0
32108_576,False,22,0,0,0,0,1725,0,158,497753,445126,0
32108_577,False,112,0,0,0,0,1755,0,68,497195,445654,0
32108_578,False,196,0,0,0,0,1518,0,2,497036,446032,0
32108_579,False,36,0,0,0,0,1398,39,0,497241,446070,0
32108_580,False,35,0,0,0,0,1302,89,16,497215,446127,0
32108_581,False,49,0,0,0,0,1250,163,162,496048,447112,0
32108_582,False,6,0,0,0,0,1248,3,236,495841,447450,0
32108_583,False,64,0,0,0,0,1227,74,240,495736,447443,0
32108_584,False,38,0,0,0,0,1192,0,113,495310,448131,0
32108_585,False,199,0,0,0,0,1150,0,88,495494,447853,0
32108_586,False,163,0,0,0,0,1111,21,13,494919,448557,0
32108_587,False,168,0,0,0,0,1019,0,0,494692,448905,0
32108_588,False,83,0,0,0,0,940,0,0,494520,449241,0
32108_589,False,153,0,0,0,0,987,0,0,494085,449559,0
32108_590,False,0,0,0,0,0,1033,0,7,493268,450476,0
32108_591,False,0,0,0,0,0,951,0,0,493619,450214,0
32108_592,False,1,0,0,0,0,881,0,15,493444,450443,0
32108_593,False,65,0,0,0,0,909,0,9,493262,450539,0
32108_594,False,0,0,0,0,0,836,0,40,492595,451313,0
32108_595,False,0,0,0,0,0,898,0,5,492142,451739,0
32108_596,False,24,0,0,0,0,889,0,82,491394,452395,0
32108_597,False,0,0,0,0,0,949,0,0,491620,452215,0
32108_598,False,6,0,0,0,0,952,0,35,491198,452593,0
32108_599,False,0,0,0,0,0,865,0,25,490469,453425,0
32108_600,False,0,0,0,0,0,752,0,0,490254,453778,0
32108_601,False,0,0,0,0,0,678,0,177,489685,454244,0
32108_602,False,0,0,0,0,0,605,0,2580,486808,454791,0
32108_603,False,0,0,0,0,0,608,0,252,488580,455344,0
32108_604,False,0,0,0,0,0,560,0,91,488612,455521,0
32108_605,False,0,0,0,0,0,560,0,744,487688,455792,0
32108_606,False,0,0,0,0,0,575,0,33,488538,455638,0
32108_607,False,8,0,0,0,0,446,0,0,488027,456303,0
32108_608,False,0,0,0,0,0,502,0,0,486547,457735,0
32108_609,False,0,0,0,0,0,414,0,21,486331,458018,0
32108_610,False,0,0,0,0,0,342,0,81,485819,458542,0
32108_611,False,0,0,0,0,0,255,0,27,485278,459224,0
32108_612,False,0,0,0,0,0,293,0,72,484927,459492,0
32108_613,False,0,0,0,0,0,285,0,66,484666,459767,0
32108_614,False,0,0,0,0,0,281,0,125,483831,460547,0
32108_615,False,12,0,0,0,0,216,0,0,483705,460851,0
32108_616,False,17,0,0,0,0,347,0,81,483470,460869,0
32108_617,False,0,0,0,0,0,345,0,0,482962,461477,0
32108_618,False,5,0,0,0,0,400,0,0,482531,461848,0
32108_619,False,0,0,0,0,0,399,0,0,481779,462606,0
32108_620,False,0,0,0,0,0,405,0,0,481196,463183,0
32108_621,False,0,0,0,0,0,410,0,0,480487,463887,0
32108_622,False,0,0,0,0,0,438,0,60,480092,464194,0
32108_623,False,0,0,0,0,0,452,0,62,478852,465418,0
32108_624,False,0,0,0,0,0,421,0,4,478770,465589,0
32108_625,False,0,0,0,0,0,397,0,0,478364,466023,0
32108_626,False,15,0,0,0,0,432,0,23,477122,467192,0
32108_627,False,99,0,0,0,0,407,0,3,477240,467035,0
32108_628,False,0,0,0,0,0,353,0,0,476591,467840,0
32108_629,False,0,0,0,0,0,370,0,0,476402,468012,0
32108_630,False,0,0,0,0,0,402,0,0,476102,468280,0
32108_631,False,0,0,0,0,0,358,0,19,474892,469515,0
32108_632,False,0,0,0,0,0,327,0,1,474163,470293,0
32108_633,False,0,0,0,0,0,327,0,0,474235,470222,0
32108_634,False,0,0,0,0,0,283,0,0,473507,470994,0
32108_635,False,0,0,0,0,0,253,0,0,473147,471384,0
32108_636,False,0,0,0,0,0,263,0,11,471877,472633,0
32108_637,False,0,0,0,0,0,195,0,634,470897,473058,0
32108_638,False,0,0,0,0,0,158,0,0,471006,473620,0
32108_639,False,0,0,0,0,0,39,0,7,470589,474149,0
32108_640,False,0,0,0,0,0,0,0,751,468841,475192,0
32108_641,False,4,0,0,0,0,0,0,628,468469,475683,0
32108_642,False,0,0,0,0,0,0,39,116,468429,476200,0
32108_643,False,0,0,0,0,0,0,0,2,467954,476828,0
32108_644,False,0,0,0,0,0,0,0,0,467603,477181,0
32108_645,False,0,0,0,0,0,0,0,36,466593,478155,0
32108_646,False,0,0,0,0,0,0,1,55,466073,478655,0
32108_647,False,0,0,0,0,0,0,0,108,465546,479130,0
32108_648,False,0,0,0,0,0,0,0,34,464489,480261,0
32108_649,False,0,0,0,0,0,0,0,10,463993,480781,0
32108_650,False,27,0,0,0,0,0,0,18,463266,481473,0
32108_651,False,0,0,0,0,0,0,0,64,462564,482156,0
32108_652,False,0,0,0,0,0,0,0,0,461940,482844,0
32108_653,False,0,0,0,0,0,0,0,0,461294,483490,0
32108_654,False,1,0,0,0,0,52,2,0,460697,484032,0
32108_655,False,0,0,0,0,0,82,0,61,460110,484531,0
32108_656,False,0,0,0,0,0,138,0,0,459215,485431,0
32108_657,False,0,0,0,0,0,0,0,0,458042,486742,0
32108_658,False,0,0,0,0,63,0,0,0,457296,487425,0
32108_659,False,0,0,0,0,0,0,0,0,456971,487813,0
32108_660,False,18,0,0,0,229,0,91,17,456096,488333,0
32108_661,False,0,0,0,0,49,0,586,0,454743,489406,0
32108_662,False,0,0,0,0,301,0,57,69,453861,490496,0
32108_663,False,0,0,0,0,164,0,38,5,453503,491074,0
32108_664,False,0,0,0,0,181,0,234,0,452527,491842,0
32108_665,False,0,0,0,0,222,0,447,0,451551,492564,0
32108_666,False,0,0,0,0,193,0,461,47,450789,493294,0
32108_667,False,0,0,0,0,4,0,770,10,450167,493833,0
32108_668,False,0,0,0,0,189,0,468,37,449647,494443,0
32108_669,False,0,0,0,0,131,0,598,55,448599,495401,0
32108_670,False,0,0,0,0,36,0,716,36,447617,496379,0
32108_671,False,0,0,0,0,12,0,754,18,447230,496770,0
32108_672,False,0,0,0,0,266,0,444,173,446313,497588,0
32108_673,False,0,0,0,0,453,0,223,8,445496,498604,0
32108_674,False,0,0,0,0,548,0,24,75,443717,500420,0
32108_675,False,0,0,0,0,494,0,175,57,443744,500314,0
32108_676,False,0,0,0,0,542,0,28,52,443626,500536,0
32108_677,False,0,0,0,0,362,0,463,1723,440613,501623,0
32108_678,False,0,0,0,0,178,0,662,54,440946,502944,0
32108_679,False,0,0,0,0,477,22,177,69,440307,503732,0
32108_680,False,0,0,0,0,514,13,30,3,439640,504584,0
32108_681,False,30,0,0,0,515,0,26,83,438604,505526,0
32108_682,False,114,0,0,0,470,154,256,250,437446,506094,0
32108_683,False,240,0,0,0,522,289,12,50,436593,507078,0
32108_684,False,56,0,0,0,276,395,613,153,435641,507650,0
32108_685,False,81,0,0,0,0,606,898,0,434733,508466,0
32108_686,False,58,0,0,0,81,462,823,0,433706,509654,0
32108_687,False,0,0,0,0,51,467,921,36,433347,509962,0
32108_688,False,22,0,0,0,416,550,443,6,432168,511179,0
32108_689,False,0,0,39,0,435,534,294,6,431674,511802,0
32108_690,False,0,0,0,0,0,495,1134,30,430301,512824,0
32108_691,False,0,0,0,0,241,568,885,77,428998,514015,0
32108_692,False,3,0,16,0,298,580,810,20,428018,515039,0
32108_693,False,1,0,0,0,333,582,944,92,427458,515374,0
32108_694,False,95,0,0,0,333,481,959,0,425899,517017,0
32108_695,False,12,0,88,0,141,514,1166,14,425380,517469,0
32108_696,False,0,0,0,0,0,567,1452,78,424267,518420,0
32108_697,False,10,0,1,0,0,552,1413,0,423242,519566,0
32108_698,False,20,0,101,0,112,594,1330,57,422183,520387,0
32108_699,False,21,0,105,0,16,532,1427,72,421294,521317,0
32108_700,False,31,0,134,2,139,516,1116,158,419468,523220,0
32108_701,False,109,0,20,0,287,507,987,2,418922,523950,0
32108_702,False,75,0,45,0,0,601,1756,16,417797,524494,0
32108_703,False,16,0,26,0,0,569,2005,100,416291,525777,0
32108_704,False,39,0,268,0,0,621,1687,33,415271,526865,0
32108_705,False,4,0,116,0,61,670,1878,14,414060,527981,0
32108_706,False,8,0,11,0,0,717,2313,14,413245,528476,0
32108_707,False,16,0,214,0,278,803,1671,82,411781,529939,0
32108_708,False,20,0,78,0,367,770,1381,8,411433,530727,0
32108_709,False,71,0,0,0,275,1049,1740,0,409678,531971,0
32108_710,False,113,0,28,0,5,1064,2446,7,408494,532627,0
32108_711,False,144,0,22,0,107,1062,2457,13,407548,533431,0
32108_712,False,373,0,61,0,284,1034,1598,4,406558,534872,0
